comments,Toxicity,Obscence,Threat,Identity attack - Insult,Sexual explicit,Sedition – Politics,Spam
Thùy Trang thấy người ta sống có ích cho đời đáng lẽ phải ủng hộ đúng ko chị đằng này còn tìm cách hại người ta . Sống ít kĩ quá người ta sống cho mọi người làm chỉ để có tiền lo cho mọi người thôi . Tôi chỉ mong mấy người đó biết mắc cỡ để ngưng làm chuyện tào lao lai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hoàng Thuỳ Dương Người ta trao cho cô Tiên 6 triệu Mỹ kim toàn quyền hành động để làm việc nghĩa là họ "" chọn mặt gửi vàng "" . Tại sao không giúp cô Tiên cứu hộ dân miền Trung mà mọc miệng nói xấu cô .",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cafe Ku Búa + Friends làm vậy grab phát hiện ra nó đuổi việc đó , chắc bạn chưa chạy grab bao giờ ?",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yehhhhh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vl ông ơi,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Chuc Ngo đjtme sao m giông t vl,0.0,1.0,0.0,0.0,0.0,0.0,0.0
điện cho số điện thoại chó con giùm tao,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thế tại sao chửi thằng đàn bà lại xúc phạm hơn con đàn ông ? đều là công kích giới tính mà ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
` ; p ' 3 w,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Thôi đừng dụ chị cmt thêm nữa nha , cmt gì lố lố coi chừng á cô",0.0,0.0,0.0,1.0,0.0,0.0,0.0
VN còn lâu mới khá lên được vì toàn bọn tham ô,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Báo số Hadaly Clear / Ultem . Giá sỉ thơm vl ez,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bán r . Dcm thằg thăng nguyễn,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vào nhóm cho xôm tụ chứ đực hay cái j mặc kệ ... Vào xả stress ... Kkkk,1.0,0.0,0.0,1.0,1.0,0.0,0.0
xanh cỏ con chó,1.0,0.0,1.0,1.0,0.0,0.0,0.0
"ĐM thằng óc chó lại thích xin quốc tịch Mỹ , sủa ẳng loạn mạng xã hội để được gắn nhãn dân chủ , ăn nói thì mất dậy . Cho nó vào Tù , ko cho xuất cảnh",1.0,1.0,0.0,1.0,0.0,0.0,0.0
Huyền Trang chị nhớ vụ em bị làm giả hộ chiếu rồi vu lừa đảo mấy trăm triệu hông kinh nghiệm đầy mình,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suy cho cùng khung trời nào chẳng có bão giông . Chỉ tiếc rằng người có chỗ trú kẻ thì không . # daybyday Lê Thị Thương added 13 new photos . < URL > Photos from Lê Thị Thương's post,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Trương Võ Huyền Trân nè bạn ơi , trước khi tạo tài khoản hay trang fb , đều có điều khoản dịch vụ cả , đồng ý với điều khoản thì mới có tài khoản , chẳng ai ép buộc ai dùng mxh cả . Vi phạm điều khoản thì bị khoá là chuyện hiển nhiên .",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Giải Zing như đầu bùi , nói chung ba cái giải thưởng Âm nhạc Việt Nam ko có uy tín chuyên môn , vẫn ko hiểu sao hát thua con bò mà có giải :))))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thôi bỏ đi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nói tốm lại tang vật vụ án giết người cắt cổ mà đem đi đốt mọi đã hiểu tại sao rồi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nguyễn Đức Long m ngu vc,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Bánh Bao nói tâm sinh tướngNó mà nt cái chắc rụng hết trứng :))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Đứng giữa ranh gioi covid 19 thì thế giới tạm chia là Việt nam và phần còn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nó lại sad vl : ( ( (,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Phương Mai m del nói óc chó t del biết t tưởng thích chó ngu vc,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Diệu My cạ gossip c2 cực đỉnh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chị Phanh đm béo vl,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trương Đỗ Minh Thư 77 49 ngày 0 thấy nàng1 ngày 5 ấy em theo trai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giải trí vl : v,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Trò này xưa lắm rồi Vậy mà còn bị lừa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xe khách vượt vạch Vàng kẻ liền .,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"đấm 1 đấm chừ :V,",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Gòi xong , lòi loz tiến xĩ , đấm gãy cả răng kiểu gì kh trên 11 % thương tật , xuân này còn k về :))",1.0,1.0,0.0,0.0,0.0,0.0,0.0
XIN ĐỊA CHỈ,0.0,0.0,1.0,0.0,0.0,0.0,0.0
kkkk chuẩn rồi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bốc họ để đi chợ mùa đông ma,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Khóa mỏ lại chứ để một thằng con nít 5 tuổi trong thân xác của ông già 70 nói nhăm nói cuội , kích động bạo lực một đám bại não mất đi khả năng suy nghĩ thì đúng là quá nguy hại .",1.0,0.0,0.0,1.0,0.0,1.0,0.0
Em cứ tưởng chỉ mắt bị cận nên phải hát từ từ để đọc lời :))) ai dè chị đang lên nốt cao,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thế là tấu hài từ bên lầy xét tơ rồi à,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trần Thanh Bình đúng là vậy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trần Thị Thu Thảo với nhứng việc đã làm thì anti Y là xứng đáng nha b . Y làm sao có cửa so sánh với c Tiên . Một người làm đẹp cho đời còn một người ko từ thủ đoạn nào chỉ để có tiền .,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Sao mấy bác k đem chó của mình ra đễ đạo diễn lựa chọn . ? ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu Trâm 1 ly là chưa đủ nha bà ..,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thiết nghĩ k biết trc khi lên sân khấu có tập hát k,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nói cái câu muốn đút b vào mồm , nồi nào úp vung nấy , m lăng nhăng ms gặp mấy thằng lăng nhăng , vơ đũa cả nắm đéo làm m sang hơn đc đâu",1.0,1.0,0.0,0.0,1.0,0.0,0.0
"❌ ❌ ❌ Còn ai nhớ e kháng khuẩn , nâng mông , định hình này ko . # 99 k / set 5 quần . Giá quá bèo so với chất 💕 💕 💕 < URL > Photos from Diệu Thương's post",0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Bắc Triều tiên, Cuba, Việt nam,.Những thiên đường mà nhân loại mơ được sống trong đó. Nghe Trọng, Kim, Trơ",1.0,0.0,0.0,1.0,0.0,1.0,0.0
Thanh Michael thì bọn t yếu thì phải nhận là yếu tập trung vào 1 cái thôi đâu ảo tg như ai đó,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Le Tung Le óc chó nó đã không hút máu dân , chửi nó óc chó nó lại đổ lỗi tại dân bầu óc chó làm lãnh đạo đấy ... ha ha chó má nhưng không phải óc chó",1.0,1.0,0.0,1.0,0.0,0.0,0.0
1 đạp bay người,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Tâm sự kín mà dâm dc k.em,1.0,0.0,0.0,0.0,1.0,0.0,0.0
888 ạ Uyen Thu Hoang Minh Châu Trần hihihi thử vận may =))))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cà Phê Sữa hình như từ cái tập 78 đội quân thú vật là chú k làm nữa , dùng trâu vs chó để phá quân lương của địch . Hay vl",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Phương Rô đm giống t vl =)))),1.0,1.0,0.0,0.0,0.0,0.0,0.0
Đúng là mấy bà đéo biết lonque j nói j cũng đéo hiểu lonque j :))),1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cam Uyen Tran đhs mang tiếng làm nghệ thuật mà ko học cách tôn trọng nguyên tác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dm là sự tha thứ và bao dung 🙂 với một lũ đàn ông chó,1.0,1.0,0.0,1.0,0.0,0.0,0.0
"Chắc hồi đẻ ra , bác sĩ cắt dây rốn với dây duyên của nó luôn 1 lần quá",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yêu anh :)))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thúy Huỳnh haha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phấn nổi lềnh bềnh trên mặt thấy ghê,0.0,0.0,0.0,0.0,0.0,0.0,0.0
huxley bạn xài còn bnh % bạn ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
em dùng cái thằng xích túc đại tiên đơn. Con vợ em nó sướng không chịu nổi,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Showbiz giờ có mấy con người lạ lùng ghê Tưởng chỉ có 1 số đứa lấy ảnh mạng sống ảo là đã quá lắm rồi , ai dè người nổi tiếng lắm tiền vẫn lấy ảnh ngta sống ảo , chém gió dc :))) Quỳ",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Game Over rồi ! Còn lật ngược cái gì nữa trời ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Giặc hồ lừa đảo dân miền bắc đánh Mỹ cứu dân nô lệ miền nam .
Cứu nô lệ đâu không thấy mà trước mắt thì dân VN bị xuất khẩu đi làm cu li khắp năm châu !",1.0,0.0,0.0,0.0,0.0,1.0,0.0
Cho hỏi An có mùi thế ko mà cười,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demo tick 32 kia anh oi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nam với chả bắc , ở đâu mà ko có người xấu",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tran Ngoc Anh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hong Hoa không nói đến chuỵên anti chửi rủa c ấy . Thế bh fan chị ấy vào fb chửi rủa cả mồ mả ngta , có cmt còn bảo bác trưởng thôn chết đi ? ? ? Ủa chứ rồi sao ? Giờ chị bảo "" thôi thì xin lỗi "" =))) cũng thành tâm quá ha . Lòng tốt của chị đáng ngưỡng mộ , đáng để cảm ơn , trân trọng nhưng cái gì sai thì sửa chứ . Bh chị nói cùn thế thì chịu rồi",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhái nhợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chị không muốn nhìn thấy bất kì tin nhắn của số con chó khùng,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinh Lê,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mi này chẳng cần kẹp nữa lun,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mình còn bị đòi nợ nhầm nha bạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Đây là phiếu ông Biden trội hơn hẳn mà những người ủng hộ Trump còn như này , lỡ cả 2 đều k đủ 270 phiếu hoặc phiếu cả 2 bằng nhau thì Hạ viện mà ra quyết định Biden thắng thì k biết như nào nữa :))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tiếng Trung bây giờ nhiều người học quá rồi :)) , sao mn không nghĩ đến một thứ tiếng lương cai hơn , như Hàn , Nhật nhỉ",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huỳnh Thúy Duy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nguyễn Hải mẹ hay đi xe khách cẩn thận nhé . Nhiều xe chạy ẩu lắm .,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bí Quyết Lên ĐỉnhProduct / Service,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Hóng các bình luận viên nào đó , kênh Youtube vô văn hoá nào đó phân tích về trận thua nhục nhã này và cơ hội thua ở bán kết C2 của MU hộ cái :))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lốc của invoker có thể lốc được mấy allies aka actors nha . Còn Eul thì tôi đợi mòn con mắt vẫn chưa thấy lốc thủ up clip,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ủa bộ bản số là coi số lm ăn luôn hả đụ mẹ xe có bs chạy dc r đua đòi,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"Nghĩa vụ cái lz í :)) T đây là con gái mà thấy con vk m nó khôn thế bao h ms tuyệt chủng nhỉ Có thì biếu thôi , k có thì thôi . Lại còn nghĩa vụ",1.0,1.0,0.0,0.0,0.0,0.0,0.0
thầy trò gì ở đây trời ? Erik nó chỉ GÓP Ý thôi chứ có phải cầm tay chỉ việc đâu . Còn chương trình mời thì nó phải kiếm cái mà nói chứ ko lẽ ngồi im ? ! Công việc yêu cầu nó phải thế chứ thể hiện cái gì ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quỳnh Tú chạy ngược chạy xuôi mượn được 500 rồi mà em lại nói thế,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Co t trong do kia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sao biết tao bị trĩ hay vậy ? ? ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Đàn bà dùng chính từ "" đàn bà "" để đả kích đàn ông thua , tự bóp l * n nhau dễ sợ Trân Bùi",1.0,1.0,0.0,1.0,0.0,0.0,0.0
người châu á không có chuyện gầy mà to đâu các bác nhé . Độ đấy !,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Bộ răng này mà thuê quảng cáo cho bộ môn thuốc lào củaViệt Nam thì thôi rồi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SÀIGÒN ƠI 💕 . Sáng tác Nguyễn Kim Dung Minhhung Pham < URL > Dung . Sài Gòn Ơi ! - Kim Dung . . Thân mời ACE và các bạn nghe lại bài hát "" Sài Gòn Ơi "" nhé . . Bài hát là tâm sự , là nỗi lòng của một người bạn đã nhờ Kim Dung gởi qua những nốt nhạc . Bài hát cũng đã được các anh Trung Đỗ , anh Thảo Hồ , chị Kim Tuyến , em Tường Vi và Như Tuyền trình bày . Xin cám ơn . . < URL > . < URL > . < URL > . < URL > . < URL >",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vcl hot girl ? ? Tiêu chuẩn kém vl : 3,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"Mẹ Mỹ bỏ cả mấy trăm tỷ USD , 8 triệu tấn bom đạn , 100.000 xác lính Mỹ và chư hầu , 500.000 xác ngụy mà không làm được . Ngồi đấy mà mơ",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trần Nguyễn Minh Nghi ngung nguoc dai + 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vũ Thùy Dương Thủy Tiên mắc lỗi với ai thì xin lỗi người đó nhé , làm người biết sai thì sửa có vậy thôi . bạn nói tiền nong gì ở đây ? .",0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHÈN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ủa có gì kì cục đâu bạn , có nhiều trường hợp như vậy mà , đặc biệt là ở những nơi ít được phổ cập giáo dục",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mà sao bả lại bỏ hình bản đồ trên phim vậy mọi người ? M k theo dõi nhiều nên ko rõ .,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mất chữ CHUYỂN GIỚI òi,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cũng gọi là đk nếm trải . Nhưng mình vẫn còn sướng hơn khối ng,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Có thể các bạn ko biết , idol Thu Hà tham gia vào nhóm từ những ngày đầu lập gr . Là 1 trong những gương mặt ưu tú nhất trên các mặt trận chiến trường . Dành 1 tràn vỗ tay cho Thu Hà nào",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phương Jenda kpai là chấp nhận mà trưởng thành rồi đéo thèm thừa mồm vs những thằng mồm lol,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Accept em zới : > hihi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lê Hồng Phúc về báo gia đình , làm 1 khoá cai nghiện đi bạnHỏi ngáo vl = ] ]",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Em hãy cứ lấy người mà ko yêu ý ! Như vậy người ta sẽ quỵ luỵ em ! E thích thì e ở còn ko thích e lại cặp với a nyc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dung Vu Thêm nước VN ngày xưa nữa , bạn quên được sao .",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoa Vũ Quỳnh nhấp nháy thế mới đứng cùng cành đào đc nha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dùng nick fake chứ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuyết bắn kiểu tay bé nên cần thay bằng Fallen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tháng gì , ngày gì mà tâm trạng chó gặm thiệt chứ .. < URL >",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhìn cái môi trề như cá tra dưới ao ăn cức là dân chúng tao hiểu mày rồi ko cần phãi phát ngôn j đâu thằng chó ak,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Nhà báo điều tra mấy tin này đáng xem,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Éo hiểu sao cái đường này lại đc thu tiền,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Những đứa săm soi thấy k hài lòng là quay lưng và chê bai là những người kiểu gì cũng sống ích kỉ k biết điều . K biết nhìn vào việc tốt to đùng họ đã và đang làm . Chỉ biết nhìn vào cái sơ suất nhỏ . Tiền thì chắc méo giúp đc ai bg nhưng cứ trống mắt lên chờ TT công khai thu chi . Nghĩ e ý ăn chặn thì Chắc là SUY BỤNG TA RA BỤNG NGƯỜI ĐẤY MÀ .,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xàm lol,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hay thế . Cảm ơn bác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ThanhHoan Ho có bầu thì sorry em,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Đặt chế độ lái xanh đi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quan Hùng vào nhận cơm :)),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hải Phòng thì học lái xe cont nhé . Lương cũng cao đấy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mấy thằng như mày bố chấp hết, ngon thì đưa t cái địa chỉ",1.0,0.0,1.0,0.0,0.0,0.0,0.0
Max Tran,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sướng vs bọn có tiền :)),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tui không có gì hết , tui chỉ có một trăm cây vàng thui . Vậy không biết có ai muốn làm người iu tui hok ta =))) < URL >",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoàng Trang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thảo Ly Nhật Lê :)),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoàng Yến Hải hải ngày xưa có bị con hổ nào nó vồ k =)),0.0,0.0,0.0,0.0,0.0,0.0,0.0
E cũng đặt cái đầm live đúng đẹp về kiểm thua hàng chợ đường may thì méo vải thì xấu cái đầm gần 500 k mà thua hàng 100 k nữa trả 50 k ship sợ luôn tới giờ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"T gợi ý cho : đông chu liệt quốc , tam quốc , hán sở tranh hùng , Việt Nam sử lược ......",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sợ luôn , từng làm Tú Ka wa một lần , và thể ko bao giờ quay lại",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Muốn nghe mối tình máu chó hãm l này k ? T kể cho nghe , thú vị vcl ấy",1.0,1.0,0.0,0.0,0.0,0.0,0.0
"định hướng t2 của e cũg là học tiếng , nhưg e đag phân vân giữa học tiếng anh và tiếng hàn ạ",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cảm ơn ông trời đã trao tặng Cô Tiên cho ông Đặng Văn Phúc < URL > Photos from Đặng Văn Phúc's post,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bạn mình chơi mãi còn đ nổi 3 k :)),0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tốt cũng bỏ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quà tặng lúc nửa đêm cho những ai còn thức . < URL > \ ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTK mà ăn cắp sp của ngta k ! Bó tay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thề nhìn mặt bà này đhs đau mắt kinh khủng =))) đau mắt thật sự vì mặt dị dị chứ ko chỉ là vì ghét đâu,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Buông ngay cho nhẹ lòng,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Đi chơi thử , hôn thử ... Tất cả chỉ là thử thôi ko như e nghĩ đâu",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phuong Hai ối,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nguyễn Thương a à ... dám cạnh tranh thương hiệu à :))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quốc Tiến cũng giống như việc bts có 10 tỉ fan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai Phương Thảo =)))))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
chí lý vcl,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cục xì lầu ông bê lắp là đây 😂 😂 😂 Tiêu Nại Hà < URL > G-Dragon Vietnam Fanpage . Nó lại hợp lí nữa rồi =)))) . . Idea : Phúc Lê . Credit : G-Dragon Vietnam Fanpage . # XN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
""" Đồ đàn bà "" mình nghĩ xuất phát từ tư tưởng thượng tôn nam giới , đề cao tính nam độc hại nặng nề của quan điểm Nho giáo truyền thống . Thói trọng nam khinh nữ truyền đời đời kiếp kiếp nên người ta được dạy rằng những đức tính tốt chỉ được là của đàn ông . Như việc phụ nữ mạnh mẽ , mang những đặc tính "" hướng nam "" thường được phản ứng tích cực hơn là những người đàn ông giống có những thể hiện giới , đặc điểm tính cách "" hướng nữ "" . Đấy là hậu quả của tư tưởng nam tính độc hại , nó giam chặt cả người nam và người nữ , ngăn cản con người giải phóng bản thân .",0.0,0.0,0.0,0.0,0.0,0.0,0.0
fan mu 28 năm nha chú,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Đỗ Đức Hải cho mình xin với ạ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mình cũng nghĩ vậy ... mấy cái này không đơn giản đâu ... muốn biết sự thật thì hãy nhìn xung quanh mình đi , hỏi hàng xóm , bạn bè xem có ai ghét thủy tiên không .. chắc có đó mà ít ỏi lắm , ai mà ko quý mến tt vì những gì cô ấy đã làm . Vậy thì đâu ra bao nhiêu đó người ghét cô ấy ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0
bọn này xứng đáng đi trại cải tạo hết,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Cha mẹ nuôi con không có tính tháng tính ngày . Con nuôi cha mẹ tính từng giờ từng phút . Toan Xuan Nguyen < URL > Đại . XEM MÀ KHÔNG CẦM ĐƯỢC NƯỚC MẮT . "" Cha mẹ chỉ biết cho không biết đòi . Con cái chỉ biết đòi không biết trả .. """,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nó nghe lời bố vợ ấy mà,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"BÊN MÌNH CHUYÊN NHẬN ĐỌC TRỘM TIN NHẮN - Bên mình nhận hack mật khẩu , đọc trộm tin nhắn Facebook - Zalo - SDT - Xác định vị trí người khác - Rất nhiều dịch vụ khác vv ... Ai cần liên hệ trực tiếp để mình hỗ trợ",0.0,0.0,0.0,0.0,0.0,0.0,1.0
". Cục súc , Mất dạyy , Ngu như con bò , đéo thích lời ngọt ngào , càng chữi nó nó càng cười 🙂 Tuyết Hoa shared a post . < URL > T h ư ơ n g + . • Bố láo vl : v",1.0,1.0,0.0,1.0,0.0,0.0,0.0
Quá đáng vl : < <,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mai Anh Hoàng chu choa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cảm phục tinh thần của Joshua Wong , đã quyết tâm đấu tranh thì bất chấp tù đày hy sinh , cũng như Đảng Cộng Sản ngày xưa có biết bao anh hùng đã ngã xuống khi bị Pháp lùng bắt , tàn sát mới có Việt Nam độc lập hôm nay . Còn đấu tranh bằng mõm như Việt Tân thì chỉ có "" khát nước "" muôn đời .",1.0,0.0,0.0,1.0,0.0,1.0,0.0
Con lơn cán bộ nói sấu dân thì sao,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Đứa nào chơi với Quế nhắn ló dùm . Tao đặt 1 xô cứt giúp nó có ủ cá mè măm tôm lẫn dầu luyn sẵn cho nó giá buôn 200 k , thời buổi kinh tế bg khó kiếm ăn tao bán lại cho ló 1 củ . Đợt này nhiều khách đặt nên đéo đủ hàng mà cung cấp nên bảo ló nhận hàng về chịu khó thò tay vào bóp nhuyễn shit ra ném mới dính . Dặn ló thế dùm tao . Nhanh liên hệ ko mai đéo còn cứt cho mà mua đâu .",1.0,1.0,1.0,0.0,0.0,0.0,0.0
Có bố làm to sướng vl,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Ramos said : "" Răng của cậu ấy còn sáng hơn cả tương lai của CLB của cậu ấy "" sau trận CK C1 2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0
